mixture,system,checkpoint,naoh_volume_ml,measured_titration_linear_interpolation_ph,pf_posterior_mean_ph,pf_credible_lower_2p5_ph,pf_credible_upper_97p5_ph
3,pHBA + SSA,0,2.8000000000000003,4.392,4.53512564879975,1.4970111741259426,11.687461694058303
3,pHBA + SSA,0,2.82,4.4138,4.5467386112374495,1.4983901672701272,11.702151564873336
3,pHBA + SSA,0,2.84,4.4356,4.55593811195064,1.4997686513692212,11.716323088387469
3,pHBA + SSA,0,2.86,4.4574,4.564676627823328,1.5011466293441837,11.73001038973753
3,pHBA + SSA,0,2.88,4.4792000000000005,4.577058689168476,1.502524104110524,11.743244335684793
3,pHBA + SSA,0,2.9,4.501,4.585659615789408,1.5039010785783393,11.756052936655166
3,pHBA + SSA,0,2.92,4.5228,4.594454109074291,1.5052775556523499,11.768461688622573
3,pHBA + SSA,0,2.94,4.5446,4.606832808182135,1.5066535382319364,11.780493865323823
3,pHBA + SSA,0,2.96,4.5664,4.616819235468792,1.5080290292111758,11.792170769220064
3,pHBA + SSA,0,2.98,4.5882000000000005,4.63015988845878,1.5094040314788764,11.803511948001727
3,pHBA + SSA,0,3.0,4.61,4.639700785387699,1.5107785479186089,11.81453538216342
3,pHBA + SSA,0,3.02,4.6444,4.648715742795717,1.512152581408754,11.82525764816586
3,pHBA + SSA,0,3.04,4.678800000000001,4.662078290912229,1.513526134822524,11.835694060902217
3,pHBA + SSA,0,3.06,4.7132000000000005,4.672050618988955,1.5148992110280024,11.845858798540668
3,pHBA + SSA,0,3.08,4.7476,4.68097294722579,1.5162718128881822,11.855765012296356
3,pHBA + SSA,0,3.1,4.782,4.688937106063375,1.5176439432609925,11.865424923264548
3,pHBA + SSA,0,3.12,4.816400000000001,4.6968165277162495,1.519015604999339,11.874849908103023
3,pHBA + SSA,0,3.14,4.8508000000000004,4.704769329001798,1.5203868009511377,11.884050575069931
3,pHBA + SSA,0,3.16,4.8852,4.712968345998325,1.5217575339593323,11.893036831691244
3,pHBA + SSA,0,3.18,4.919600000000001,4.721924683880157,1.5231278068619605,11.901817945139683
3,pHBA + SSA,0,3.2,4.954000000000001,4.7400785167057675,1.5244976224921554,11.91040259624738
3,pHBA + SSA,0,3.22,4.9884,4.750638414849004,1.5258669836781924,11.918798927941232
3,pHBA + SSA,0,3.24,5.022800000000001,4.763964599373808,1.5272358932435206,11.92701458877793
3,pHBA + SSA,0,3.2600000000000002,5.057200000000001,4.773690366296589,1.5286043540067937,11.935056772161957
3,pHBA + SSA,0,3.2800000000000002,5.091600000000001,4.785057354312544,1.529972368781904,11.942932251750218
3,pHBA + SSA,0,3.3000000000000003,5.126,4.794121377544929,1.531339940378011,11.950647413479778
3,pHBA + SSA,0,3.3200000000000003,5.160400000000001,4.8031041038057225,1.5327070715995776,11.958208284598008
3,pHBA + SSA,0,3.34,5.1948,4.814323371548477,1.534073765246398,11.96562056002561
3,pHBA + SSA,0,3.36,5.2292000000000005,4.839238600023948,1.5354400241136306,11.97288962634131
