mixture,system,checkpoint,naoh_volume_ml,measured_titration_linear_interpolation_ph,pf_posterior_mean_ph,pf_credible_lower_2p5_ph,pf_credible_upper_97p5_ph
4,TPA + acetic acid,0,1.74,4.1508,3.8676625181955977,1.4227611417822588,8.032217108189577
4,TPA + acetic acid,0,1.76,4.1592,3.8751195583847444,1.4242158380083465,8.041662588318157
4,TPA + acetic acid,0,1.78,4.1676,3.8827117410486944,1.425670178361056,8.051098709305723
4,TPA + acetic acid,0,1.8,4.176,3.8904757900448304,1.4271241673987753,8.08955856478234
4,TPA + acetic acid,0,1.82,4.1844,3.8984687943244443,1.4285778096766006,8.094134838257773
4,TPA + acetic acid,0,1.84,4.1928,3.906793708196112,1.4300311097464151,8.098661896298786
4,TPA + acetic acid,0,1.86,4.2012,3.9157008912253253,1.4314840721569673,8.103140846513298
4,TPA + acetic acid,0,1.8800000000000001,4.2096,3.930013411820029,1.4329367014539476,8.224485195854413
4,TPA + acetic acid,0,1.9000000000000001,4.218,3.949403385222656,1.4343811226719465,8.370734808907564
4,TPA + acetic acid,0,1.92,4.2264,3.960202617578682,1.4357861421028661,8.37693965533849
4,TPA + acetic acid,0,1.94,4.2348,3.972025893944395,1.4371905147518889,8.407930629600703
4,TPA + acetic acid,0,1.96,4.2432,3.992611596308327,1.438594243828185,8.47036458102017
4,TPA + acetic acid,0,1.98,4.2516,4.005919590315085,1.4399973325334918,8.495518164399257
4,TPA + acetic acid,0,2.0,4.26,4.020949128157712,1.441399784062165,8.521184602536788
4,TPA + acetic acid,0,2.02,4.2661999999999995,4.04088587541592,1.442801601601229,8.565935320789812
4,TPA + acetic acid,0,2.04,4.2724,4.058914315155705,1.4442027883304296,8.615257623583577
4,TPA + acetic acid,0,2.06,4.2786,4.075989127062197,1.4456033474222845,8.811518658593965
4,TPA + acetic acid,0,2.08,4.2848,4.0934386613191815,1.447003282042135,9.076778811464276
4,TPA + acetic acid,0,2.1,4.2909999999999995,4.104496021837248,1.4484025953481958,9.113046122833417
4,TPA + acetic acid,0,2.12,4.2972,4.119257175008468,1.4498012904916049,9.204839182485859
4,TPA + acetic acid,0,2.14,4.3034,4.129399640942215,1.451199370616473,9.248113549633107
4,TPA + acetic acid,0,2.16,4.3096,4.139322976353118,1.4525968388599342,9.263317121797908
4,TPA + acetic acid,0,2.18,4.3158,4.149412351222243,1.4539936983521908,9.27562102096153
4,TPA + acetic acid,0,2.2,4.322,4.168326499261957,1.4553899522165676,9.326842264415685
4,TPA + acetic acid,0,2.22,4.3282,4.180446550452815,1.4567856035695543,9.837892146242002
4,TPA + acetic acid,0,2.24,4.3344,4.196794609279206,1.4581806555208554,10.06297694393253
4,TPA + acetic acid,0,2.2600000000000002,4.3406,4.210176432617754,1.4595751111734385,10.374925075428362
4,TPA + acetic acid,0,2.2800000000000002,4.3468,4.225963461320088,1.460968973623578,10.587192764449512
4,TPA + acetic acid,0,2.3000000000000003,4.353,4.236164197872814,1.4623622459609038,10.741724807728062
