"spectrum_number","wavelength_nm","absorbance"
"7","428.9828796","0.117153034"
"8","428.9828796","0.104401648"
"9","428.9828796","0.06857506186"
"10","428.9828796","0.059910618"
"11","428.9828796","0.034517385"
"1","427.9826965","0.038487386"
"2","427.9826965","0.067748286"
"3","427.9826965","0.087882876"
"4","427.9826965","0.116767071"
"5","427.9826965","0.125466824"
"6","427.9826965","0.127112478"
"7","427.9826965","0.120955534"
"8","427.9826965","0.108624443"
"9","427.9826965","0.07084584981"
"10","427.9826965","0.062031254"
"11","427.9826965","0.035519563"
"1","426.9822998","0.039286114"
"2","426.9822998","0.068891957"
"3","426.9822998","0.089992009"
"4","426.9822998","0.119463585"
"5","426.9822998","0.128501207"
"6","426.9822998","0.131510675"
"7","426.9822998","0.124049515"
"8","426.9822998","0.110940069"
"9","426.9822998","0.07301107794"
"10","426.9822998","0.063913785"
"11","426.9822998","0.036008697"
"1","425.981781","0.040762078"
"2","425.981781","0.071473673"
"3","425.981781","0.092120402"
"4","425.981781","0.1219161"
"5","425.981781","0.131631553"
"6","425.981781","0.134849325"
"7","425.981781","0.12755397"
"8","425.981781","0.113861412"
"9","425.981781","0.07417878509"
"10","425.981781","0.065018438"
"11","425.981781","0.037760142"
"1","424.9811401","0.041429833"
"2","424.9811401","0.072710201"
"3","424.9811401","0.094817095"
"4","424.9811401","0.125398159"
"5","424.9811401","0.135352194"
"6","424.9811401","0.138311222"
"7","424.9811401","0.130426854"
"8","424.9811401","0.116249248"
"9","424.9811401","0.07647358626"
"10","424.9811401","0.066762298"
"11","424.9811401","0.037651699"
"1","424.0187378","0.042537805"
"2","424.0187378","0.074546814"
"3","424.0187378","0.09658099"
"4","424.0187378","0.127887815"
"5","424.0187378","0.138845995"
"6","424.0187378","0.14140074"
"7","424.0187378","0.133330345"
"8","424.0187378","0.119484037"
"9","424.0187378","0.0783425197"
"10","424.0187378","0.068401918"
"11","424.0187378","0.03889196"
"1","423.0177002","0.043764375"
"2","423.0177002","0.076557621"
"3","423.0177002","0.098700829"
"4","423.0177002","0.131178275"
"5","423.0177002","0.14227739"
"6","423.0177002","0.144927234"
"7","423.0177002","0.136861563"
"8","423.0177002","0.122611828"
"9","423.0177002","0.08084943891"
"10","423.0177002","0.070227541"
"11","423.0177002","0.04005935"
"1","422.0165405","0.044621788"
"2","422.0165405","0.078472666"
"3","422.0165405","0.101632632"
"4","422.0165405","0.134238124"
"5","422.0165405","0.145929948"
"6","422.0165405","0.149004474"
"7","422.0165405","0.140503824"
"8","422.0165405","0.125359431"
"9","422.0165405","0.08204075694"
"10","422.0165405","0.071767531"
"11","422.0165405","0.040985905"
"1","421.0151978","0.046812516"
"2","421.0151978","0.081283599"
"3","421.0151978","0.10356427"
"4","421.0151978","0.138139591"
"5","421.0151978","0.150461078"
"6","421.0151978","0.153596759"
"7","421.0151978","0.144372731"
"8","421.0151978","0.129699066"
"9","421.0151978","0.08367362618"
"10","421.0151978","0.074348323"
"11","421.0151978","0.04257375"
"1","420.0135803","0.046029791"
"2","420.0135803","0.082972832"
"3","420.0135803","0.105941892"
"4","420.0135803","0.140939549"
"5","420.0135803","0.152761489"
"6","420.0135803","0.15623793"
"7","420.0135803","0.146574408"
"8","420.0135803","0.131489903"
"9","420.0135803","0.08597443998"
"10","420.0135803","0.074734271"
"11","420.0135803","0.043362677"
"1","419.0119324","0.048023853"
"2","419.0119324","0.08523009"
"3","419.0119324","0.108048804"
"4","419.0119324","0.144459292"
"5","419.0119324","0.156848326"
"6","419.0119324","0.160340354"
"7","419.0119324","0.150325745"
"8","419.0119324","0.135552019"
"9","419.0119324","0.08719871193"
"10","419.0119324","0.077252917"
"11","419.0119324","0.044671707"
"1","418.0100098","0.048847143"
"2","418.0100098","0.086765692"
"3","418.0100098","0.11021997"
"4","418.0100098","0.147768244"
"5","418.0100098","0.159697235"
"6","418.0100098","0.164304584"
"7","418.0100098","0.153120413"
"8","418.0100098","0.137243122"
"9","418.0100098","0.09003984928"
"10","418.0100098","0.078565896"
"11","418.0100098","0.045952354"
"1","417.0079651","0.049113695"
"2","417.0079651","0.088564977"
"3","417.0079651","0.112642638"
"4","417.0079651","0.150108337"
"5","417.0079651","0.163790241"
"6","417.0079651","0.166618958"
"7","417.0079651","0.156774491"
"8","417.0079651","0.140299708"
"9","417.0079651","0.09170616418"
"10","417.0079651","0.08030957"
"11","417.0079651","0.046377368"
"1","416.0057068","0.051868979"
"2","416.0057068","0.089718029"
"3","416.0057068","0.115195073"
"4","416.0057068","0.154249504"
"5","416.0057068","0.167676657"
"6","416.0057068","0.170401067"
"7","416.0057068","0.15991357"
"8","416.0057068","0.143095031"
"9","416.0057068","0.09342884272"
"10","416.0057068","0.081659198"
"11","416.0057068","0.048296038"
"1","415.0033264","0.051602859"
"2","415.0033264","0.091925293"
"3","415.0033264","0.116974481"
"4","415.0033264","0.156479284"
"5","415.0033264","0.170445785"
"6","415.0033264","0.174066842"
"7","415.0033264","0.162809536"
"8","415.0033264","0.14595747"
"9","415.0033264","0.09622279555"
"10","415.0033264","0.084657282"
"11","415.0033264","0.047988988"
"1","414.0007629","0.052963555"
"2","414.0007629","0.093913168"
"3","414.0007629","0.117925897"
"4","414.0007629","0.159353346"
"5","414.0007629","0.173402488"
"6","414.0007629","0.177252352"
"7","414.0007629","0.16511336"
"8","414.0007629","0.148849964"
"9","414.0007629","0.09659143537"
"10","414.0007629","0.085352883"
"11","414.0007629","0.048628986"
"1","412.9979858","0.053018477"
"2","412.9979858","0.094663717"
"3","412.9979858","0.119424902"
"4","412.9979858","0.162622228"
"5","412.9979858","0.177403897"
"6","412.9979858","0.179384902"
"7","412.9979858","0.168804377"
"8","412.9979858","0.151755974"
"9","412.9979858","0.0984935835"
"10","412.9979858","0.086653709"
"11","412.9979858","0.049295008"
"1","411.9951172","0.054427635"
"2","411.9951172","0.0969868"
"3","411.9951172","0.123285465"
"4","411.9951172","0.165093288"
"5","411.9951172","0.179903179"
"6","411.9951172","0.183541328"
"7","411.9951172","0.172879577"
"8","411.9951172","0.154510006"
"9","411.9951172","0.09991782904"
"10","411.9951172","0.088425115"
"11","411.9951172","0.050713614"
"1","410.9920349","0.055457033"
"2","410.9920349","0.098066479"
"3","410.9920349","0.124978013"
"4","410.9920349","0.166269764"
"5","410.9920349","0.182494238"
"6","410.9920349","0.185256645"
"7","410.9920349","0.174493849"
"8","410.9920349","0.156042963"
"9","410.9920349","0.1011425033"
"10","410.9920349","0.090283021"
"11","410.9920349","0.050814722"
"1","409.9887695","0.056515057"
"2","409.9887695","0.100586183"
"3","409.9887695","0.126178607"
"4","409.9887695","0.170477763"
"5","409.9887695","0.186843038"
"6","409.9887695","0.188818768"
"7","409.9887695","0.177001417"
"8","409.9887695","0.159876347"
"9","409.9887695","0.1040396094"
"10","409.9887695","0.091495901"
"11","409.9887695","0.051787313"
"1","408.9854126","0.058333866"
"2","408.9854126","0.102024786"
"3","408.9854126","0.128425136"
"4","408.9854126","0.173621699"
"5","408.9854126","0.190075442"
"6","408.9854126","0.193592832"
"7","408.9854126","0.179965824"
"8","408.9854126","0.16295749"
"9","408.9854126","0.1038455144"
"10","408.9854126","0.093721844"
"11","408.9854126","0.053990215"
"1","407.9818726","0.058033191"
"2","407.9818726","0.103701137"
"3","407.9818726","0.130336404"
"4","407.9818726","0.175661892"
"5","407.9818726","0.1923884"
"6","407.9818726","0.196066305"
"7","407.9818726","0.182332277"
"8","407.9818726","0.164453507"
"9","407.9818726","0.1055699885"
"10","407.9818726","0.093623176"
"11","407.9818726","0.054576542"
"1","407.0167236","0.058289841"
"2","407.0167236","0.1039415"
"3","407.0167236","0.130694926"
"4","407.0167236","0.177727476"
"5","407.0167236","0.192914084"
"6","407.0167236","0.197082982"
"7","407.0167236","0.183830142"
"8","407.0167236","0.165831119"
"9","407.0167236","0.1074127629"
"10","407.0167236","0.094707236"
"11","407.0167236","0.053543255"
"1","406.0128174","0.060290184"
"2","406.0128174","0.106741771"
"3","406.0128174","0.132647812"
"4","406.0128174","0.179379866"
"5","406.0128174","0.196315557"
"6","406.0128174","0.199627742"
"7","406.0128174","0.186189458"
"8","406.0128174","0.168172449"
"9","406.0128174","0.1090060622"
"10","406.0128174","0.096632272"
"11","406.0128174","0.055159722"
"1","405.008728","0.059176505"
"2","405.008728","0.106693715"
"3","405.008728","0.134238079"
"4","405.008728","0.181220546"
"5","405.008728","0.198378414"
"6","405.008728","0.201714665"
"7","405.008728","0.18950364"
"8","405.008728","0.168984219"
"9","405.008728","0.1101004705"
"10","405.008728","0.097797245"
"11","405.008728","0.055451915"
"1","404.0045166","0.06066237"
"2","404.0045166","0.10791228"
"3","404.0045166","0.136388049"
"4","404.0045166","0.18356891"
"5","404.0045166","0.201723516"
"6","404.0045166","0.20476608"
"7","404.0045166","0.190671936"
"8","404.0045166","0.171841085"
"9","404.0045166","0.111423023"
"10","404.0045166","0.099144205"
"11","404.0045166","0.055918779"
"1","403.0001526","0.061740808"
"2","403.0001526","0.110740796"
"3","403.0001526","0.136880368"
"4","403.0001526","0.185770065"
"5","403.0001526","0.204285517"
"6","403.0001526","0.206851766"
"7","403.0001526","0.193131208"
"8","403.0001526","0.173291788"
"9","403.0001526","0.1117376983"
"10","403.0001526","0.100653477"
"11","403.0001526","0.057579357"
"1","401.9956055","0.062487908"
"2","401.9956055","0.111856774"
"3","401.9956055","0.138811722"
"4","401.9956055","0.187983796"
"5","401.9956055","0.205985367"
"6","401.9956055","0.2103834"
"7","401.9956055","0.194809243"
"8","401.9956055","0.175228283"
"9","401.9956055","0.1125862077"
"10","401.9956055","0.101696722"
"11","401.9956055","0.059299693"
"1","400.9908447","0.064341143"
"2","400.9908447","0.112535484"
"3","400.9908447","0.14051047"
"4","400.9908447","0.188095227"
"5","400.9908447","0.208228931"
"6","400.9908447","0.210707501"
"7","400.9908447","0.195581824"
"8","400.9908447","0.176462263"
"9","400.9908447","0.1145618334"
"10","400.9908447","0.101479277"
"11","400.9908447","0.058212109"
"1","399.9859314","0.063313529"
"2","399.9859314","0.113999315"
"3","399.9859314","0.141135007"
"4","399.9859314","0.19024092"
"5","399.9859314","0.208540455"
"6","399.9859314","0.2123155"
"7","399.9859314","0.197064191"
"8","399.9859314","0.179004312"
"9","399.9859314","0.114945434"
"10","399.9859314","0.102166906"
"11","399.9859314","0.058206543"
"1","398.9809265","0.063509762"
"2","398.9809265","0.113112003"
"3","398.9809265","0.141291991"
"4","398.9809265","0.190860942"
"5","398.9809265","0.210667461"
"6","398.9809265","0.213383913"
"7","398.9809265","0.198735014"
"8","398.9809265","0.17908977"
"9","398.9809265","0.1153470725"
"10","398.9809265","0.102556922"
"11","398.9809265","0.058943994"
"1","398.0143738","0.063361511"
"2","398.0143738","0.114573024"
"3","398.0143738","0.142319679"
"4","398.0143738","0.192626551"
"5","398.0143738","0.211116538"
"6","398.0143738","0.2148159"
"7","398.0143738","0.200140283"
"8","398.0143738","0.178924069"
"9","398.0143738","0.116002351"
"10","398.0143738","0.103628412"
"11","398.0143738","0.059519716"
"1","397.0090027","0.06252294"
"2","397.0090027","0.114120022"
"3","397.0090027","0.142103791"
"4","397.0090027","0.192694083"
"5","397.0090027","0.212345466"
"6","397.0090027","0.216239214"
"7","397.0090027","0.200604722"
"8","397.0090027","0.179213375"
"9","397.0090027","0.1159421057"
"10","397.0090027","0.102843389"
"11","397.0090027","0.058956239"
"1","396.003479","0.064227328"
"2","396.003479","0.114885874"
"3","396.003479","0.144091785"
"4","396.003479","0.194540143"
"5","396.003479","0.214883149"
"6","396.003479","0.216431469"
"7","396.003479","0.201393917"
"8","396.003479","0.182017773"
"9","396.003479","0.1175369024"
"10","396.003479","0.103913121"
"11","396.003479","0.060543381"
"1","394.9978027","0.064908586"
"2","394.9978027","0.115682684"
"3","394.9978027","0.143919691"
"4","394.9978027","0.19493638"
"5","394.9978027","0.2139626"
"6","394.9978027","0.217738703"
"7","394.9978027","0.201617926"
"8","394.9978027","0.182246015"
"9","394.9978027","0.1173721924"
"10","394.9978027","0.104614265"
"11","394.9978027","0.059623607"
"1","393.9919739","0.065797225"
"2","393.9919739","0.115144759"
"3","393.9919739","0.144903556"
"4","393.9919739","0.196187317"
"5","393.9919739","0.215192303"
"6","393.9919739","0.219344214"
"7","393.9919739","0.202611119"
"8","393.9919739","0.181860983"
"9","393.9919739","0.1181609035"
"10","393.9919739","0.105770394"
"11","393.9919739","0.060754448"
"1","392.9859619","0.065207295"
"2","392.9859619","0.116567545"
"3","392.9859619","0.145569697"
"4","392.9859619","0.195421368"
"5","392.9859619","0.216012657"
"6","392.9859619","0.219149977"
"7","392.9859619","0.203334838"
"8","392.9859619","0.182379946"
"9","392.9859619","0.1174036413"
"10","392.9859619","0.106384955"
"11","392.9859619","0.061055437"
"1","392.0184631","0.064892054"
"2","392.0184631","0.116656125"
"3","392.0184631","0.144490838"
"4","392.0184631","0.195664242"
"5","392.0184631","0.21603325"
"6","392.0184631","0.218732014"
"7","392.0184631","0.203015581"
"8","392.0184631","0.181894347"
"9","392.0184631","0.1173314303"
"10","392.0184631","0.104185842"
"11","392.0184631","0.061291523"
"1","391.012146","0.064449139"
"2","391.012146","0.115136221"
"3","391.012146","0.143618837"
"4","391.012146","0.19530122"
"5","391.012146","0.214880988"
"6","391.012146","0.218022779"
"7","391.012146","0.202360734"
"8","391.012146","0.181804285"
"9","391.012146","0.1171638817"
"10","391.012146","0.104339831"
"11","391.012146","0.059861649"
"1","390.0056763","0.064403981"
"2","390.0056763","0.114902809"
"3","390.0056763","0.144015253"
"4","390.0056763","0.193459243"
"5","390.0056763","0.214749217"
"6","390.0056763","0.21685639"
"7","390.0056763","0.203054294"
"8","390.0056763","0.18115361"
"9","390.0056763","0.116534844"
"10","390.0056763","0.103842065"
"11","390.0056763","0.059784051"
"1","388.9990234","0.064955182"
"2","388.9990234","0.11464902"
"3","388.9990234","0.143076211"
"4","388.9990234","0.193830386"
"5","388.9990234","0.214723885"
"6","388.9990234","0.216914877"
"7","388.9990234","0.201563656"
"8","388.9990234","0.181039035"
"9","388.9990234","0.1172642484"
"10","388.9990234","0.104616113"
"11","388.9990234","0.059281204"
"1","387.9922485","0.064746566"
"2","387.9922485","0.114833035"
"3","387.9922485","0.143657848"
"4","387.9922485","0.193547919"
"5","387.9922485","0.214281142"
"6","387.9922485","0.217183307"
"7","387.9922485","0.202127442"
"8","387.9922485","0.180088863"
"9","387.9922485","0.115974091"
"10","387.9922485","0.10385032"
"11","387.9922485","0.060410146"
"1","386.98526","0.062725432"
"2","386.98526","0.113778114"
"3","386.98526","0.142792985"
"4","386.98526","0.192900568"
"5","386.98526","0.213195592"
"6","386.98526","0.215715677"
"7","386.98526","0.199401245"
"8","386.98526","0.180108532"
"9","386.98526","0.1146797314"
"10","386.98526","0.104132839"
"11","386.98526","0.059000008"
"1","386.0169067","0.063645788"
"2","386.0169067","0.115771614"
"3","386.0169067","0.141727224"
"4","386.0169067","0.192244291"
"5","386.0169067","0.2118828"
"6","386.0169067","0.214581847"
"7","386.0169067","0.200569719"
"8","386.0169067","0.177355722"
"9","386.0169067","0.1151723638"
"10","386.0169067","0.104156852"
"11","386.0169067","0.060322214"
"1","385.0096436","0.064128511"
"2","385.0096436","0.113519371"
"3","385.0096436","0.141301706"
"4","385.0096436","0.191776216"
"5","385.0096436","0.212434709"
"6","385.0096436","0.215795532"
"7","385.0096436","0.199821517"
"8","385.0096436","0.178104833"
"9","385.0096436","0.1136656404"
"10","385.0096436","0.104288153"
"11","385.0096436","0.059170485"
"1","384.0021973","0.063277714"
"2","384.0021973","0.112567119"
"3","384.0021973","0.140836537"
"4","384.0021973","0.189560786"
"5","384.0021973","0.20987539"
"6","384.0021973","0.212057948"
"7","384.0021973","0.198101014"
"8","384.0021973","0.17556563"
"9","384.0021973","0.1135993227"
"10","384.0021973","0.103011571"
"11","384.0021973","0.059677091"
"1","382.9946594","0.063288584"
"2","382.9946594","0.113677643"
"3","382.9946594","0.139581367"
"4","382.9946594","0.188521355"
"5","382.9946594","0.20791024"
"6","382.9946594","0.211960092"
"7","382.9946594","0.196671367"
"8","382.9946594","0.176351786"
"9","382.9946594","0.1132455617"
"10","382.9946594","0.101249069"
"11","382.9946594","0.058083016"
"1","381.986908","0.062210452"
"2","381.986908","0.111434966"
"3","381.986908","0.13910909"
"4","381.986908","0.187398791"
"5","381.986908","0.207330167"
"6","381.986908","0.2098649"
"7","381.986908","0.19622311"
"8","381.986908","0.174775735"
"9","381.986908","0.1129334196"
"10","381.986908","0.101064943"
"11","381.986908","0.057474565"
"1","381.0177612","0.061037559"
"2","381.0177612","0.110555045"
"3","381.0177612","0.137556329"
"4","381.0177612","0.188323811"
