experiment,acid_type,true_buffer_count,step,current_pH,target_pH_x,abs_pH_error,posterior_mean_std,posterior_max_std,matched_pka_mae,matched_pka_rmse,matched_pka_max_abs_error,matched_within_0p5_frac,matched_within_1p0_frac,all_true_pkas_within_0p5,all_true_pkas_within_1p0,effective_pka_mae,unused_slot_mole_fraction,success_if_stop_now,previous_prediction_abs_error,posterior_pkas,posterior_stds,posterior_moles,effective_pkas,true_pkas,matched_slot_indices,unused_slot_indices,stage,steps_taken,success,final_pH,target_pH_y,final_abs_pH_error,final_matched_pka_mae,final_posterior_mean_std,final_unused_slot_mole_fraction
170,diprotic,2,0,2.05,9.06,7.010000000000001,0.20000000000000004,0.2,0.3270772729142095,0.3291582495342697,0.3640314442547803,1.0,1.0,1.0,1.0,0.3270772729142095,0.21670005530266748,0.0,,"[5.8668, 4.7089, 3.5245]","[0.2000, 0.2000, 0.2000]","[0.0532, 0.1695, 0.0228]","[5.8668, 4.7089, 3.5245]","[3.8147, 5.0729]","[1, 2]",[0],initial,24,True,9.0,9.06,0.0600000000000005,0.31318128817255486,0.19030340422915626,0.22476924112804156
170,diprotic,2,8,6.52,9.06,2.540000000000001,0.19340186112829763,0.20486783737051492,0.32991884906366,0.33214888424242006,0.3683432467296548,1.0,1.0,1.0,1.0,0.32753728780176483,0.21113476067182418,0.0,1.722851019101217,"[5.8503, 4.7046, 3.5232]","[0.2049, 0.1978, 0.1775]","[0.0514, 0.1688, 0.0232]","[5.8641, 4.7082, 3.5243]","[3.8147, 5.0729]","[1, 2]",[0],up_to_8_steps,24,True,9.0,9.06,0.0600000000000005,0.31318128817255486,0.19030340422915626,0.22476924112804156
171,triprotic,3,7,2.17,2.25,0.08000000000000007,0.2062842356082046,0.22431994529857885,2.1888171923232087,2.4519599413008084,3.577266089693496,0.0,0.3333333333333333,0.0,0.0,2.195160496594761,0.0,1.0,1.125958088245243,"[4.2471, 3.8639, 3.4045]","[0.1869, 0.2243, 0.2077]","[0.3659, 0.2165, 0.4255]","[4.2440, 3.8429, 3.3994]","[2.5312, 5.9798, 7.8244]","[0, 1, 2]",[],final,7,True,2.17,2.25,0.08000000000000007,2.1888171923232087,0.2062842356082046,0.0
171,triprotic,3,0,2.66,2.25,0.41000000000000014,0.20000000000000004,0.2,2.1963345899542794,2.4602372739054155,3.580937098614881,0.0,0.3333333333333333,0.0,0.0,2.1963345899542794,0.0,0.0,,"[4.2434, 3.8390, 3.3984]","[0.2000, 0.2000, 0.2000]","[0.3672, 0.2160, 0.4252]","[4.2434, 3.8390, 3.3984]","[2.5312, 5.9798, 7.8244]","[0, 1, 2]",[],initial,7,True,2.17,2.25,0.08000000000000007,2.1888171923232087,0.2062842356082046,0.0
171,triprotic,3,7,2.17,2.25,0.08000000000000007,0.2062842356082046,0.22431994529857885,2.1888171923232087,2.4519599413008084,3.577266089693496,0.0,0.3333333333333333,0.0,0.0,2.195160496594761,0.0,1.0,1.125958088245243,"[4.2471, 3.8639, 3.4045]","[0.1869, 0.2243, 0.2077]","[0.3659, 0.2165, 0.4255]","[4.2440, 3.8429, 3.3994]","[2.5312, 5.9798, 7.8244]","[0, 1, 2]",[],up_to_8_steps,7,True,2.17,2.25,0.08000000000000007,2.1888171923232087,0.2062842356082046,0.0
172,triprotic,3,9,9.32,9.41,0.08999999999999986,0.21659173029308787,0.22278062670876983,1.5753564034084409,1.6821779616369208,2.384591469162485,0.0,0.3333333333333333,0.0,0.0,1.5609006908079592,0.0,1.0,2.3427414667606357,"[2.3417, 3.7865, 5.4354]","[0.2085, 0.2228, 0.2185]","[0.0844, 0.1616, 0.3824]","[2.3248, 3.8157, 5.4665]","[3.3369, 5.1328, 7.8200]","[0, 1, 2]",[],final,9,True,9.32,9.41,0.08999999999999986,1.5753564034084409,0.21659173029308787,0.0
172,triprotic,3,0,2.06,9.41,7.35,0.20000000000000004,0.2,1.5582352750762494,1.6596352529829599,2.3477214321848363,0.0,0.0,0.0,0.0,1.5582352750762494,0.0,0.0,,"[2.3216, 3.8211, 5.4723]","[0.2000, 0.2000, 0.2000]","[0.0829, 0.1611, 0.3833]","[2.3216, 3.8211, 5.4723]","[3.3369, 5.1328, 7.8200]","[0, 1, 2]",[],initial,9,True,9.32,9.41,0.08999999999999986,1.5753564034084409,0.21659173029308787,0.0
172,triprotic,3,8,9.16,9.41,0.25,0.2214348840590706,0.2323262265971556,1.574027529138279,1.6796124952074556,2.3816260164671474,0.0,0.0,0.0,0.0,1.560693285048479,0.0,0.0,2.341937575340271,"[2.3283, 3.8009, 5.4384]","[0.2130, 0.2323, 0.2190]","[0.0845, 0.1608, 0.3832]","[2.3227, 3.8180, 5.4670]","[3.3369, 5.1328, 7.8200]","[0, 1, 2]",[],up_to_8_steps,9,True,9.32,9.41,0.08999999999999986,1.5753564034084409,0.21659173029308787,0.0
173,triprotic,3,4,4.37,4.41,0.040000000000000036,0.20709635301294993,0.22510624033658405,0.6214980788481124,0.8503061355155013,1.4416238720902763,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6242038844455596,0.0,1.0,0.1351712489221244,"[5.2753, 5.6538, 2.8816]","[0.2003, 0.1959, 0.2251]","[0.3891, 0.3342, 0.2328]","[5.2800, 5.6435, 2.8790]","[3.1192, 5.4605, 7.0954]","[0, 1, 2]",[],final,4,True,4.37,4.41,0.040000000000000036,0.6214980788481124,0.20709635301294993,0.0
173,triprotic,3,0,2.61,4.41,1.8000000000000003,0.20000000000000004,0.2,0.6247194866997058,0.8570966264893661,1.4538407462672058,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6247194866997058,0.0,0.0,,"[5.2809, 5.6415, 2.8786]","[0.2000, 0.2000, 0.2000]","[0.3878, 0.3341, 0.2336]","[5.2809, 5.6415, 2.8786]","[3.1192, 5.4605, 7.0954]","[0, 1, 2]",[],initial,4,True,4.37,4.41,0.040000000000000036,0.6214980788481124,0.20709635301294993,0.0
173,triprotic,3,4,4.37,4.41,0.040000000000000036,0.20709635301294993,0.22510624033658405,0.6214980788481124,0.8503061355155013,1.4416238720902763,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6242038844455596,0.0,1.0,0.1351712489221244,"[5.2753, 5.6538, 2.8816]","[0.2003, 0.1959, 0.2251]","[0.3891, 0.3342, 0.2328]","[5.2800, 5.6435, 2.8790]","[3.1192, 5.4605, 7.0954]","[0, 1, 2]",[],up_to_8_steps,4,True,4.37,4.41,0.040000000000000036,0.6214980788481124,0.20709635301294993,0.0
174,monoprotic,1,7,10.93,10.94,0.009999999999999787,0.1835282491053137,0.24041500844404798,0.045940556204794536,0.045940556204794536,0.045940556204794536,1.0,1.0,1.0,1.0,0.21334656126244322,0.8311901603061812,1.0,6.70508809720166,"[4.7908, 4.2362, 3.1241]","[0.2404, 0.1516, 0.1585]","[0.4732, 0.2678, 0.1505]","[5.1969, 4.4033, 3.3833]",[3.1700],[2],"[0, 1]",final,7,True,10.93,10.94,0.009999999999999787,0.045940556204794536,0.1835282491053137,0.8311901603061812
174,monoprotic,1,0,2.04,10.94,8.899999999999999,0.20000000000000004,0.2,0.26591169033229267,0.26591169033229267,0.26591169033229267,1.0,1.0,1.0,1.0,0.26591169033229267,0.8281579018649279,0.0,,"[5.2701, 4.4375, 3.4359]","[0.2000, 0.2000, 0.2000]","[0.4742, 0.2715, 0.1547]","[5.2701, 4.4375, 3.4359]",[3.1700],[2],"[0, 1]",initial,7,True,10.93,10.94,0.009999999999999787,0.045940556204794536,0.1835282491053137,0.8311901603061812
174,monoprotic,1,7,10.93,10.94,0.009999999999999787,0.1835282491053137,0.24041500844404798,0.045940556204794536,0.045940556204794536,0.045940556204794536,1.0,1.0,1.0,1.0,0.21334656126244322,0.8311901603061812,1.0,6.70508809720166,"[4.7908, 4.2362, 3.1241]","[0.2404, 0.1516, 0.1585]","[0.4732, 0.2678, 0.1505]","[5.1969, 4.4033, 3.3833]",[3.1700],[2],"[0, 1]",up_to_8_steps,7,True,10.93,10.94,0.009999999999999787,0.045940556204794536,0.1835282491053137,0.8311901603061812
175,diprotic,2,3,2.48,2.4,0.08000000000000007,0.1748156930112087,0.1872562976784301,0.9114535420470367,0.9336154994798929,1.113667145840156,0.0,0.5,0.0,0.0,0.9111415302331751,0.5677065870453937,1.0,0.005341938212513941,"[4.7436, 2.1185, 2.7132]","[0.1695, 0.1677, 0.1873]","[0.1295, 0.4535, 0.2159]","[4.7674, 2.1543, 2.7376]","[3.8269, 4.0344]","[0, 2]",[1],final,3,True,2.48,2.4,0.08000000000000007,0.9114535420470367,0.1748156930112087,0.5677065870453937
175,diprotic,2,0,1.78,2.4,0.6199999999999999,0.20000000000000004,0.2,0.9111395702731038,0.9274826250360801,1.0844851881189603,0.0,0.5,0.0,0.0,0.9111395702731038,0.5679962253967051,0.0,,"[4.7722, 2.1615, 2.7424]","[0.2000, 0.2000, 0.2000]","[0.1295, 0.4539, 0.2158]","[4.7722, 2.1615, 2.7424]","[3.8269, 4.0344]","[0, 2]",[1],initial,3,True,2.48,2.4,0.08000000000000007,0.9114535420470367,0.1748156930112087,0.5677065870453937
175,diprotic,2,3,2.48,2.4,0.08000000000000007,0.1748156930112087,0.1872562976784301,0.9114535420470367,0.9336154994798929,1.113667145840156,0.0,0.5,0.0,0.0,0.9111415302331751,0.5677065870453937,1.0,0.005341938212513941,"[4.7436, 2.1185, 2.7132]","[0.1695, 0.1677, 0.1873]","[0.1295, 0.4535, 0.2159]","[4.7674, 2.1543, 2.7376]","[3.8269, 4.0344]","[0, 2]",[1],up_to_8_steps,3,True,2.48,2.4,0.08000000000000007,0.9114535420470367,0.1748156930112087,0.5677065870453937
176,triprotic,3,6,10.65,10.68,0.02999999999999936,0.20758866607226292,0.22260395852881942,0.5332654477364861,0.6743557538054011,1.0060271323652996,0.3333333333333333,0.6666666666666666,0.0,0.0,0.5601264042239166,0.0,1.0,0.0022222757339473986,"[3.1526, 4.8787, 5.8468]","[0.2060, 0.2226, 0.1942]","[0.4593, 0.4117, 0.0584]","[3.1598, 4.8222, 5.8293]","[3.1529, 5.8848, 6.4402]","[0, 1, 2]",[],final,6,True,10.65,10.68,0.02999999999999936,0.5332654477364861,0.20758866607226292,0.0
176,triprotic,3,0,1.95,10.68,8.73,0.20000000000000004,0.2,0.5651945015080391,0.7138682152210578,1.073025171566453,0.3333333333333333,0.6666666666666666,0.0,0.0,0.5651945015080391,0.0,0.0,,"[3.1612, 4.8117, 5.8259]","[0.2000, 0.2000, 0.2000]","[0.4604, 0.4113, 0.0580]","[3.1612, 4.8117, 5.8259]","[3.1529, 5.8848, 6.4402]","[0, 1, 2]",[],initial,6,True,10.65,10.68,0.02999999999999936,0.5332654477364861,0.20758866607226292,0.0
176,triprotic,3,6,10.65,10.68,0.02999999999999936,0.20758866607226292,0.22260395852881942,0.5332654477364861,0.6743557538054011,1.0060271323652996,0.3333333333333333,0.6666666666666666,0.0,0.0,0.5601264042239166,0.0,1.0,0.0022222757339473986,"[3.1526, 4.8787, 5.8468]","[0.2060, 0.2226, 0.1942]","[0.4593, 0.4117, 0.0584]","[3.1598, 4.8222, 5.8293]","[3.1529, 5.8848, 6.4402]","[0, 1, 2]",[],up_to_8_steps,6,True,10.65,10.68,0.02999999999999936,0.5332654477364861,0.20758866607226292,0.0
177,triprotic,3,6,7.05,7.12,0.07000000000000028,0.24614590234599368,0.29865287606541496,0.7330514104963428,0.8107703302856017,1.0415780402638197,0.3333333333333333,0.6666666666666666,0.0,0.0,0.8147780966760682,0.0,1.0,2.3555025599896906,"[2.3933, 5.5814, 3.0341]","[0.2184, 0.2987, 0.2214]","[0.1621, 0.0884, 0.1454]","[2.4545, 5.4496, 2.9820]","[2.1440, 4.0757, 6.4898]","[0, 1, 2]",[],final,6,True,7.05,7.12,0.07000000000000028,0.7330514104963428,0.24614590234599368,0.0
177,triprotic,3,0,2.27,7.12,4.85,0.20000000000000004,0.2,0.8290724818407659,0.9034835597059919,1.1033573760338657,0.3333333333333333,0.3333333333333333,0.0,0.0,0.8290724818407659,0.0,0.0,,"[2.4659, 5.4278, 2.9724]","[0.2000, 0.2000, 0.2000]","[0.1630, 0.0868, 0.1471]","[2.4659, 5.4278, 2.9724]","[2.1440, 4.0757, 6.4898]","[0, 1, 2]",[],initial,6,True,7.05,7.12,0.07000000000000028,0.7330514104963428,0.24614590234599368,0.0
177,triprotic,3,6,7.05,7.12,0.07000000000000028,0.24614590234599368,0.29865287606541496,0.7330514104963428,0.8107703302856017,1.0415780402638197,0.3333333333333333,0.6666666666666666,0.0,0.0,0.8147780966760682,0.0,1.0,2.3555025599896906,"[2.3933, 5.5814, 3.0341]","[0.2184, 0.2987, 0.2214]","[0.1621, 0.0884, 0.1454]","[2.4545, 5.4496, 2.9820]","[2.1440, 4.0757, 6.4898]","[0, 1, 2]",[],up_to_8_steps,6,True,7.05,7.12,0.07000000000000028,0.7330514104963428,0.24614590234599368,0.0
178,diprotic,2,5,5.7,5.63,0.07000000000000028,0.17608990953535894,0.23495467556637356,0.6823918268924078,0.9413752170058132,1.3308736645588022,0.5,0.5,0.0,0.0,0.5631701827244844,0.2809868659190522,1.0,0.362282108794898,"[5.2421, 5.7582, 5.8243]","[0.2350, 0.1359, 0.1574]","[0.3666, 0.3316, 0.4821]","[4.9331, 5.4485, 5.7538]","[3.9112, 5.8582]","[0, 2]",[1],final,5,True,5.7,5.63,0.07000000000000028,0.6823918268924078,0.17608990953535894,0.2809868659190522
178,diprotic,2,0,2.1,5.63,3.53,0.20000000000000004,0.2,0.5422395583318735,0.6880257487053696,0.9657436223757019,0.5,1.0,0.0,1.0,0.5422395583318735,0.2841290752243912,0.0,,"[4.8769, 5.3837, 5.7395]","[0.2000, 0.2000, 0.2000]","[0.3665, 0.3358, 0.4794]","[4.8769, 5.3837, 5.7395]","[3.9112, 5.8582]","[0, 2]",[1],initial,5,True,5.7,5.63,0.07000000000000028,0.6823918268924078,0.17608990953535894,0.2809868659190522
178,diprotic,2,5,5.7,5.63,0.07000000000000028,0.17608990953535894,0.23495467556637356,0.6823918268924078,0.9413752170058132,1.3308736645588022,0.5,0.5,0.0,0.0,0.5631701827244844,0.2809868659190522,1.0,0.362282108794898,"[5.2421, 5.7582, 5.8243]","[0.2350, 0.1359, 0.1574]","[0.3666, 0.3316, 0.4821]","[4.9331, 5.4485, 5.7538]","[3.9112, 5.8582]","[0, 2]",[1],up_to_8_steps,5,True,5.7,5.63,0.07000000000000028,0.6823918268924078,0.17608990953535894,0.2809868659190522
179,triprotic,3,11,10.21,10.31,0.09999999999999964,0.2141520344213329,0.23368692133793945,2.4604026868232576,2.6494998843852273,3.372851885548432,0.0,0.0,0.0,0.0,2.448866339457275,0.0,1.0,0.02090331077575769,"[2.1765, 3.7574, 2.3559]","[0.2214, 0.1874, 0.2337]","[0.0878, 0.3779, 0.1828]","[2.1664, 3.7900, 2.3680]","[3.2724, 5.7288, 6.6698]","[0, 1, 2]",[],final,11,True,10.21,10.31,0.09999999999999964,2.4604026868232576,0.2141520344213329,0.0
179,triprotic,3,0,3.3,10.31,7.010000000000001,0.20000000000000004,0.2,2.4466394741417212,2.6308671473324403,3.3586312108174035,0.0,0.0,0.0,0.0,2.4466394741417212,0.0,0.0,,"[2.1646, 3.7964, 2.3702]","[0.2000, 0.2000, 0.2000]","[0.0880, 0.3781, 0.1812]","[2.1646, 3.7964, 2.3702]","[3.2724, 5.7288, 6.6698]","[0, 1, 2]",[],initial,11,True,10.21,10.31,0.09999999999999964,2.4604026868232576,0.2141520344213329,0.0
179,triprotic,3,8,11.11,10.31,0.7999999999999989,0.21665476745555082,0.24163645833480848,2.472665683302184,2.6541384220541975,3.3735919534155108,0.0,0.0,0.0,0.0,2.450766213581544,0.0,0.0,0.003509275019169422,"[2.1372, 3.7606, 2.3552]","[0.2138, 0.1946, 0.2416]","[0.0873, 0.3775, 0.1826]","[2.1603, 3.7906, 2.3679]","[3.2724, 5.7288, 6.6698]","[0, 1, 2]",[],up_to_8_steps,11,True,10.21,10.31,0.09999999999999964,2.4604026868232576,0.2141520344213329,0.0
180,triprotic,3,3,2.3,2.34,0.040000000000000036,0.21060671358425612,0.2155867948084237,0.9004319432281775,1.02147945250349,1.581249538619108,0.0,0.6666666666666666,0.0,0.0,0.9319266880321576,0.0,1.0,0.19357329681515711,"[4.1291, 5.9410, 5.0802]","[0.2156, 0.2067, 0.2095]","[0.0088, 0.1479, 0.1979]","[4.2123, 5.9178, 5.0923]","[3.6055, 5.6767, 7.5223]","[0, 1, 2]",[],final,3,True,2.3,2.34,0.040000000000000036,0.9004319432281775,0.21060671358425612,0.0
180,triprotic,3,0,3.47,2.34,1.1300000000000003,0.20000000000000004,0.2,0.9378281527865212,1.0511609679120049,1.6088689901336357,0.0,0.6666666666666666,0.0,0.0,0.9378281527865212,0.0,0.0,,"[4.2279, 5.9134, 5.0945]","[0.2000, 0.2000, 0.2000]","[0.0084, 0.1490, 0.1974]","[4.2279, 5.9134, 5.0945]","[3.6055, 5.6767, 7.5223]","[0, 1, 2]",[],initial,3,True,2.3,2.34,0.040000000000000036,0.9004319432281775,0.21060671358425612,0.0
180,triprotic,3,3,2.3,2.34,0.040000000000000036,0.21060671358425612,0.2155867948084237,0.9004319432281775,1.02147945250349,1.581249538619108,0.0,0.6666666666666666,0.0,0.0,0.9319266880321576,0.0,1.0,0.19357329681515711,"[4.1291, 5.9410, 5.0802]","[0.2156, 0.2067, 0.2095]","[0.0088, 0.1479, 0.1979]","[4.2123, 5.9178, 5.0923]","[3.6055, 5.6767, 7.5223]","[0, 1, 2]",[],up_to_8_steps,3,True,2.3,2.34,0.040000000000000036,0.9004319432281775,0.21060671358425612,0.0
181,diprotic,2,5,7.26,7.25,0.009999999999999787,0.21816202470302973,0.23026858336003453,0.1359315033311368,0.1802807130322401,0.2543534687495086,1.0,1.0,1.0,1.0,0.12457483390066315,0.18138876895892297,1.0,2.969493855712935,"[3.7554, 5.9028, 2.5452]","[0.2076, 0.2303, 0.2167]","[0.1568, 0.2992, 0.4085]","[3.7427, 5.9116, 2.5312]","[2.5277, 6.1572]","[1, 2]",[0],final,5,True,7.26,7.25,0.009999999999999787,0.1359315033311368,0.21816202470302973,0.18138876895892297
181,diprotic,2,0,2.62,7.25,4.63,0.20000000000000004,0.2,0.12247032192410989,0.17254184631790384,0.2440092415284738,1.0,1.0,1.0,1.0,0.12247032192410989,0.18142491876008893,0.0,,"[3.7403, 5.9132, 2.5286]","[0.2000, 0.2000, 0.2000]","[0.1569, 0.2990, 0.4091]","[3.7403, 5.9132, 2.5286]","[2.5277, 6.1572]","[1, 2]",[0],initial,5,True,7.26,7.25,0.009999999999999787,0.1359315033311368,0.21816202470302973,0.18138876895892297
181,diprotic,2,5,7.26,7.25,0.009999999999999787,0.21816202470302973,0.23026858336003453,0.1359315033311368,0.1802807130322401,0.2543534687495086,1.0,1.0,1.0,1.0,0.12457483390066315,0.18138876895892297,1.0,2.969493855712935,"[3.7554, 5.9028, 2.5452]","[0.2076, 0.2303, 0.2167]","[0.1568, 0.2992, 0.4085]","[3.7427, 5.9116, 2.5312]","[2.5277, 6.1572]","[1, 2]",[0],up_to_8_steps,5,True,7.26,7.25,0.009999999999999787,0.1359315033311368,0.21816202470302973,0.18138876895892297
182,monoprotic,1,2,3.87,3.8,0.07000000000000028,0.2036152051457747,0.2054426578678698,0.027611978054512765,0.027611978054512765,0.027611978054512765,1.0,1.0,1.0,1.0,0.014587179063051181,0.45121172040294155,1.0,0.5374768864177168,"[3.9776, 3.6693, 3.5419]","[0.2052, 0.2054, 0.2002]","[0.3008, 0.1563, 0.0910]","[3.9646, 3.6742, 3.5360]",[3.9500],[0],"[1, 2]",final,2,True,3.87,3.8,0.07000000000000028,0.027611978054512765,0.2036152051457747,0.45121172040294155
182,monoprotic,1,0,1.79,3.8,2.01,0.20000000000000004,0.2,0.012114949476365933,0.012114949476365933,0.012114949476365933,1.0,1.0,1.0,1.0,0.012114949476365933,0.45097192597841046,0.0,,"[3.9621, 3.6751, 3.5349]","[0.2000, 0.2000, 0.2000]","[0.3013, 0.1562, 0.0913]","[3.9621, 3.6751, 3.5349]",[3.9500],[0],"[1, 2]",initial,2,True,3.87,3.8,0.07000000000000028,0.027611978054512765,0.2036152051457747,0.45121172040294155
182,monoprotic,1,2,3.87,3.8,0.07000000000000028,0.2036152051457747,0.2054426578678698,0.027611978054512765,0.027611978054512765,0.027611978054512765,1.0,1.0,1.0,1.0,0.014587179063051181,0.45121172040294155,1.0,0.5374768864177168,"[3.9776, 3.6693, 3.5419]","[0.2052, 0.2054, 0.2002]","[0.3008, 0.1563, 0.0910]","[3.9646, 3.6742, 3.5360]",[3.9500],[0],"[1, 2]",up_to_8_steps,2,True,3.87,3.8,0.07000000000000028,0.027611978054512765,0.2036152051457747,0.45121172040294155
183,triprotic,3,12,10.12,10.11,0.009999999999999787,0.2106692358038479,0.2255847802078309,0.7867373369953303,1.1057141702891953,1.8841810255388483,0.6666666666666666,0.6666666666666666,0.0,0.0,0.7878682513939829,0.0,1.0,0.8118497085571281,"[5.9301, 4.9010, 2.9512]","[0.2256, 0.2070, 0.1994]","[0.1239, 0.1932, 0.2787]","[5.9393, 4.9239, 2.9157]","[3.2360, 5.0923, 7.8143]","[0, 1, 2]",[],final,12,True,10.12,10.11,0.009999999999999787,0.7867373369953303,0.2106692358038479,0.0
183,triprotic,3,0,2.19,10.11,7.92,0.20000000000000004,0.2,0.7881222822390287,1.101990392763939,1.8733061296471165,0.6666666666666666,0.6666666666666666,0.0,0.0,0.7881222822390287,0.0,0.0,,"[5.9410, 4.9283, 2.9089]","[0.2000, 0.2000, 0.2000]","[0.1229, 0.1929, 0.2781]","[5.9410, 4.9283, 2.9089]","[3.2360, 5.0923, 7.8143]","[0, 1, 2]",[],initial,12,True,10.12,10.11,0.009999999999999787,0.7867373369953303,0.2106692358038479,0.0
183,triprotic,3,8,10.45,10.11,0.33999999999999986,0.20097149108056175,0.21212940479613077,0.7904993645647255,1.0977044168854273,1.8654919512117223,0.6666666666666666,0.6666666666666666,0.0,0.0,0.7884978413875458,0.0,0.0,0.09264261722564626,"[5.9488, 4.8975, 2.9247]","[0.2121, 0.2009, 0.1899]","[0.1238, 0.1928, 0.2786]","[5.9422, 4.9233, 2.9115]","[3.2360, 5.0923, 7.8143]","[0, 1, 2]",[],up_to_8_steps,12,True,10.12,10.11,0.009999999999999787,0.7867373369953303,0.2106692358038479,0.0
184,triprotic,3,7,10.95,10.93,0.019999999999999574,0.19437455810579532,0.2023587914631499,1.6811127516248092,1.7707001893654617,2.1298811384881304,0.0,0.3333333333333333,0.0,0.0,1.6789674147013287,0.0,1.0,0.0027122467756264257,"[2.3441, 4.5557, 2.6086]","[0.1936, 0.2024, 0.1871]","[0.4744, 0.3639, 0.2028]","[2.3496, 4.5828, 2.5824]","[3.2415, 4.7385, 6.5717]","[0, 1, 2]",[],final,7,True,10.95,10.93,0.019999999999999574,1.6811127516248092,0.19437455810579532,0.0
184,triprotic,3,0,1.93,10.93,9.0,0.20000000000000004,0.2,1.6785905392338563,1.770091148002624,2.161165711912737,0.0,0.3333333333333333,0.0,0.0,1.6785905392338563,0.0,0.0,,"[2.3507, 4.5879, 2.5773]","[0.2000, 0.2000, 0.2000]","[0.4732, 0.3648, 0.2009]","[2.3507, 4.5879, 2.5773]","[3.2415, 4.7385, 6.5717]","[0, 1, 2]",[],initial,7,True,10.95,10.93,0.019999999999999574,1.6811127516248092,0.19437455810579532,0.0
184,triprotic,3,7,10.95,10.93,0.019999999999999574,0.19437455810579532,0.2023587914631499,1.6811127516248092,1.7707001893654617,2.1298811384881304,0.0,0.3333333333333333,0.0,0.0,1.6789674147013287,0.0,1.0,0.0027122467756264257,"[2.3441, 4.5557, 2.6086]","[0.1936, 0.2024, 0.1871]","[0.4744, 0.3639, 0.2028]","[2.3496, 4.5828, 2.5824]","[3.2415, 4.7385, 6.5717]","[0, 1, 2]",[],up_to_8_steps,7,True,10.95,10.93,0.019999999999999574,1.6811127516248092,0.19437455810579532,0.0
185,diprotic,2,5,7.1,7.17,0.07000000000000028,0.16379002988471694,0.19545502595571815,0.7025956174078596,0.875876020784709,1.2255852943470176,0.5,0.5,0.0,0.0,0.713421563371905,0.494545172533224,1.0,2.66493432726711,"[2.6564, 4.0824, 4.9746]","[0.1115, 0.1955, 0.1844]","[0.2899, 0.4024, 0.1214]","[2.6922, 4.0942, 4.9887]","[2.4768, 6.2002]","[0, 2]",[1],final,5,True,7.1,7.17,0.07000000000000028,0.7025956174078596,0.16379002988471694,0.494545172533224
185,diprotic,2,0,2.46,7.17,4.71,0.20000000000000004,0.2,0.7159086390875313,0.8691266697435417,1.20871284822067,0.5,0.5,0.0,0.0,0.7159086390875313,0.49444626228712063,0.0,,"[2.6999, 4.0965, 4.9915]","[0.2000, 0.2000, 0.2000]","[0.2887, 0.4025, 0.1228]","[2.6999, 4.0965, 4.9915]","[2.4768, 6.2002]","[0, 2]",[1],initial,5,True,7.1,7.17,0.07000000000000028,0.7025956174078596,0.16379002988471694,0.494545172533224
185,diprotic,2,5,7.1,7.17,0.07000000000000028,0.16379002988471694,0.19545502595571815,0.7025956174078596,0.875876020784709,1.2255852943470176,0.5,0.5,0.0,0.0,0.713421563371905,0.494545172533224,1.0,2.66493432726711,"[2.6564, 4.0824, 4.9746]","[0.1115, 0.1955, 0.1844]","[0.2899, 0.4024, 0.1214]","[2.6922, 4.0942, 4.9887]","[2.4768, 6.2002]","[0, 2]",[1],up_to_8_steps,5,True,7.1,7.17,0.07000000000000028,0.7025956174078596,0.16379002988471694,0.494545172533224
186,monoprotic,1,2,2.99,2.92,0.07000000000000028,0.19990763360937128,0.2076128478990816,0.742805622938639,0.742805622938639,0.742805622938639,0.0,1.0,0.0,1.0,0.7326057175622767,0.47536665823957946,1.0,0.13442877285182497,"[5.3728, 2.4713, 3.2622]","[0.2076, 0.1963, 0.1958]","[0.1979, 0.1584, 0.0209]","[5.3626, 2.4810, 3.2582]",[4.6300],[0],"[1, 2]",final,2,True,2.99,2.92,0.07000000000000028,0.742805622938639,0.19990763360937128,0.47536665823957946
186,monoprotic,1,0,2.86,2.92,0.06000000000000005,0.20000000000000004,0.2,0.7306763952442408,0.7306763952442408,0.7306763952442408,0.0,1.0,0.0,1.0,0.7306763952442408,0.475259778128344,1.0,,"[5.3607, 2.4828, 3.2574]","[0.2000, 0.2000, 0.2000]","[0.1980, 0.1585, 0.0209]","[5.3607, 2.4828, 3.2574]",[4.6300],[0],"[1, 2]",initial,2,True,2.99,2.92,0.07000000000000028,0.742805622938639,0.19990763360937128,0.47536665823957946
186,monoprotic,1,2,2.99,2.92,0.07000000000000028,0.19990763360937128,0.2076128478990816,0.742805622938639,0.742805622938639,0.742805622938639,0.0,1.0,0.0,1.0,0.7326057175622767,0.47536665823957946,1.0,0.13442877285182497,"[5.3728, 2.4713, 3.2622]","[0.2076, 0.1963, 0.1958]","[0.1979, 0.1584, 0.0209]","[5.3626, 2.4810, 3.2582]",[4.6300],[0],"[1, 2]",up_to_8_steps,2,True,2.99,2.92,0.07000000000000028,0.742805622938639,0.19990763360937128,0.47536665823957946
