experiment,acid_type,true_buffer_count,steps_taken,success,final_pH,target_pH,final_abs_pH_error,final_matched_pka_mae,final_posterior_mean_std,final_unused_slot_mole_fraction
1762,triprotic,3,5,True,5.71,5.8,0.08999999999999986,1.0663772198851789,0.1983699866156657,0.0
1763,diprotic,2,7,True,6.05,6.12,0.07000000000000028,0.605934074181621,0.20624874760944542,0.5144345873772092
1760,monoprotic,1,17,True,9.49,9.39,0.09999999999999964,0.006930356612057764,0.20039150121983815,0.944951786090714
1765,monoprotic,1,5,True,3.13,3.2,0.07000000000000028,0.6040083031028938,0.20535620357170012,0.7080310100956548
1766,monoprotic,1,7,True,3.66,3.71,0.04999999999999982,3.5464058942909573,0.21046276898516603,0.4859659933014726
1764,triprotic,3,10,True,7.73,7.76,0.02999999999999936,1.2994459614205978,0.18810746008370685,0.0
1768,triprotic,3,7,True,2.51,2.6,0.0900000000000003,0.8737642659646316,0.19512074363224138,0.0
1770,triprotic,3,5,True,5.88,5.94,0.0600000000000005,1.646405323025695,0.19509173904783036,0.0
1769,diprotic,2,15,True,7.59,7.65,0.0600000000000005,0.3846878245604737,0.10268411850309678,0.30778746589286965
1771,monoprotic,1,5,True,3.62,3.55,0.07000000000000028,0.8327921754188106,0.1880593021855018,0.5186949740000374
1772,monoprotic,1,5,True,2.49,2.49,0.0,0.7452766031989255,0.20272146793196255,0.7642656607478859
1767,triprotic,3,32,True,2.98,3.05,0.06999999999999984,0.997149648781849,0.22373321276867064,0.0
1774,monoprotic,1,13,True,9.85,9.9,0.05000000000000071,0.23684435790949054,0.2403931789314868,0.759224758994137
1775,diprotic,2,11,True,7.89,7.89,0.0,0.8885930184993551,0.2111743339850186,0.29387819454765574
1778,monoprotic,1,5,True,4.97,4.97,0.0,1.4035323716480281,0.2033209098516797,0.5163318861744224
1773,triprotic,3,11,True,7.98,7.9,0.08000000000000007,0.8442030209200279,0.10046489854284081,0.0
1779,diprotic,2,6,True,6.43,6.44,0.010000000000000675,0.10844393827962184,0.1563563077874552,0.21244484814281606
1777,triprotic,3,7,True,10.84,10.84,0.0,0.6063403542345912,0.200973581168328,0.0
1776,monoprotic,1,24,True,9.04,9.04,0.0,0.07180398218569017,0.19975961761207386,0.6762303266080225
1783,diprotic,2,4,True,4.67,4.69,0.020000000000000462,0.8224929277058792,0.1704541225765316,0.3307238567312005
1784,diprotic,2,5,True,3.18,3.24,0.06000000000000005,0.4414681583813713,0.20735527978438384,0.4853046245593807
1780,triprotic,3,10,True,10.39,10.47,0.08000000000000007,0.7702080341054929,0.13177170625367643,0.0
1786,triprotic,3,4,True,3.43,3.35,0.08000000000000007,0.7356360031351605,0.19734118961113442,0.0
1781,triprotic,3,13,True,9.24,9.15,0.08999999999999986,0.7389063649858412,0.22919759716468205,0.0
1787,triprotic,3,6,True,7.34,7.35,0.009999999999999787,1.5528680562584352,0.21532747075456346,0.0
1785,diprotic,2,19,True,8.72,8.63,0.08999999999999986,0.5614426235375176,0.22793673028861985,0.3205047903084877
1782,triprotic,3,15,True,9.02,9.1,0.08000000000000007,1.2038135777733106,0.1997634159550159,0.0
1788,triprotic,3,8,True,8.51,8.45,0.0600000000000005,0.872550768459881,0.21041086359624803,0.0
1789,diprotic,2,14,True,7.69,7.65,0.040000000000000036,0.30934717801447587,0.2117645235259702,0.486805390778052
1791,diprotic,2,15,True,9.88,9.89,0.009999999999999787,1.5537306737548315,0.2148868809005645,0.30475716280646736
1793,diprotic,2,4,True,6.79,6.89,0.09999999999999964,0.7518958592398217,0.193361965703691,0.5073671887728074
1790,triprotic,3,20,True,3.53,3.48,0.04999999999999982,2.2141480683924435,0.11108048874439092,0.0
1795,diprotic,2,4,True,2.79,2.77,0.020000000000000018,0.4891334123433806,0.2120497726980617,0.12771656407263457
1796,triprotic,3,6,True,8.55,8.61,0.05999999999999872,2.2036595314521557,0.21355061763330285,0.0
1792,diprotic,2,27,True,7.58,7.53,0.04999999999999982,0.6813762526803437,0.19481104863846208,0.04911281236268321
1798,triprotic,3,10,True,5.09,5.02,0.07000000000000028,0.8765860444525134,0.22255441109129648,0.0
1799,monoprotic,1,12,True,5.32,5.34,0.019999999999999574,0.0522955070878246,0.2047697098092547,0.8549659874594966
1797,diprotic,2,24,True,7.81,7.9,0.09000000000000075,0.24499207456659589,0.20859970515435042,0.22835962807345184
1801,diprotic,2,2,True,5.16,5.15,0.009999999999999787,1.5545682247784194,0.19421850468131552,0.3441725654410865
1802,triprotic,3,5,True,5.27,5.32,0.05000000000000071,1.553312920049123,0.19118404144613244,0.0
1804,diprotic,2,2,True,3.12,3.1,0.020000000000000018,0.379391358209908,0.20250781937458898,0.22854976876246338
1803,diprotic,2,8,True,5.06,5.01,0.04999999999999982,1.0966693832920862,0.16247549031657038,0.622181688595154
1794,monoprotic,1,50,False,8.43,7.89,0.54,1.6995353031322638,0.26714998720732436,0.5325692669907314
1805,diprotic,2,8,True,7.73,7.81,0.07999999999999918,0.7428722374862926,0.18609545075085118,0.23406887044070374
1808,diprotic,2,3,True,3.91,3.98,0.06999999999999984,0.6429814319016602,0.20692973005496887,0.6651896901478521
1800,triprotic,3,10,True,2.64,2.68,0.040000000000000036,0.7789351030498018,0.19708145569559274,0.0
1809,diprotic,2,4,True,5.5,5.52,0.019999999999999574,0.44169975787487825,0.19667692644165893,0.35237833597010937
1806,triprotic,3,9,True,8.11,8.16,0.05000000000000071,1.0256525664338596,0.20146672746202565,0.0
1807,monoprotic,1,20,True,8.54,8.45,0.08999999999999986,0.789725018909893,0.21018391357905353,0.8003311054128802
1813,monoprotic,1,6,True,10.17,10.2,0.02999999999999936,0.25237313686628315,0.11164580832876142,0.6514022837349316
1812,diprotic,2,23,True,7.83,7.91,0.08000000000000007,0.7719828854743744,0.22282482277399276,0.15571627814801486
1811,triprotic,3,14,True,8.38,8.36,0.02000000000000135,1.106251664106484,0.20935324811028488,0.0
1810,monoprotic,1,30,True,7.98,8.07,0.08999999999999986,0.12039446210135107,0.26669886522537856,0.5155814990628174
1817,monoprotic,1,4,True,4.89,4.88,0.009999999999999787,1.2710214234515087,0.19380457389082895,0.9199006718315996
1816,monoprotic,1,7,True,3.61,3.61,0.0,0.07642324554105073,0.1898979450636533,0.9154695386884342
1815,diprotic,2,15,True,7.4,7.35,0.05000000000000071,0.21575804314114455,0.236784312377849,0.24783679872883213
1819,triprotic,3,8,True,5.72,5.7,0.019999999999999574,1.3106069925504444,0.08359255335028033,0.0
1818,monoprotic,1,16,True,10.07,10.04,0.030000000000001137,0.6831179971518542,0.1920763860202219,0.8051868567496754
1820,triprotic,3,5,True,7.16,7.2,0.040000000000000036,1.3303106942045473,0.2152439064617608,0.0
1822,diprotic,2,3,True,2.58,2.65,0.06999999999999984,0.850312889698424,0.20349754939443473,0.5092244506224153
1814,triprotic,3,15,True,9.89,9.87,0.02000000000000135,1.6106415384755695,0.21093835717040746,0.0
1823,monoprotic,1,10,True,6.1,6.19,0.09000000000000075,0.3159173050386026,0.2212555921993862,0.29442336403654557
1824,diprotic,2,6,True,7.13,7.22,0.08999999999999986,1.1521243847929168,0.2044661592812791,0.15808622879399928
1825,triprotic,3,5,True,6.29,6.37,0.08000000000000007,0.9322918424550438,0.1709019644245401,0.0
1826,diprotic,2,2,True,2.39,2.37,0.020000000000000018,0.38827935960208726,0.19822984381123798,0.07404519749316749
1821,diprotic,2,29,True,8.0,7.98,0.019999999999999574,0.5708137540290326,0.2049877209204076,0.3145124204034689
1827,monoprotic,1,15,True,8.2,8.16,0.03999999999999915,1.3042336495867053,0.21726848805527452,0.4173849971886936
1829,monoprotic,1,10,True,5.68,5.6,0.08000000000000007,0.3716993190212725,0.200744833732549,0.7576092265672347
1832,monoprotic,1,1,True,2.02,2.01,0.010000000000000231,0.6350322786187155,0.20576105890015764,0.6216050243215612
1828,triprotic,3,8,True,10.74,10.67,0.07000000000000028,1.8909151767208103,0.19946755483861955,0.0
1831,triprotic,3,6,True,8.22,8.28,0.05999999999999872,1.4315217268047362,0.21502884098432754,0.0
1835,monoprotic,1,3,True,6.31,6.37,0.0600000000000005,0.9009398653010141,0.19760887870150498,0.4468461965681325
1833,diprotic,2,9,True,10.18,10.12,0.0600000000000005,1.055961264613769,0.21197362571088,0.09885689653471023
1834,monoprotic,1,15,True,4.66,4.69,0.03000000000000025,0.5406862311559935,0.25532037777235744,0.9916863575870395
1836,triprotic,3,6,True,7.89,7.91,0.020000000000000462,1.1106902901676439,0.1840730632095069,0.0
1830,monoprotic,1,26,True,6.99,6.9,0.08999999999999986,0.7178065835651437,0.1908030764788001,0.5052623804260236
1839,triprotic,3,4,True,6.92,6.98,0.0600000000000005,1.0199764659710653,0.2149302607182216,0.0
1837,monoprotic,1,16,True,7.52,7.46,0.05999999999999961,0.014250426227323754,0.20107794903530993,0.6818369600833999
1838,monoprotic,1,13,True,5.41,5.37,0.040000000000000036,0.432902257667223,0.1954504213348388,0.6146733497055334
1842,triprotic,3,14,True,7.05,7.02,0.03000000000000025,1.4217580643222825,0.010217086816314445,0.0
1843,monoprotic,1,23,True,6.96,6.86,0.09999999999999964,0.7103481022027092,0.19113816247899715,0.6827216194117061
1844,diprotic,2,8,True,10.06,10.03,0.030000000000001137,0.3456884956543842,0.2337990296991821,0.15172022226913934
1845,monoprotic,1,4,True,3.55,3.54,0.009999999999999787,0.3527839171908598,0.1922109489179835,0.289427614410612
1846,diprotic,2,4,True,3.41,3.37,0.040000000000000036,1.3341656786536835,0.18912793919561352,0.6458591115383833
1847,monoprotic,1,12,True,7.73,7.71,0.020000000000000462,0.8602079643653431,0.21434445525820225,0.6648094420004063
1848,diprotic,2,7,True,4.4,4.35,0.05000000000000071,0.6152006143639133,0.20166001371221123,0.2628834334114149
1841,monoprotic,1,50,False,7.29,7.65,0.3600000000000003,1.0352398544564219,0.2591165622998722,0.3382710613906538
1851,diprotic,2,2,True,3.4,3.31,0.08999999999999986,0.8999057421374983,0.04114938633186831,0.619882471233299
1849,diprotic,2,12,True,8.6,8.6,0.0,0.011366921445621347,0.19729895293140684,0.43339438890853177
1853,monoprotic,1,5,True,5.7,5.62,0.08000000000000007,0.6836212061995877,0.21063702488163427,0.6160211469513136
1852,diprotic,2,8,True,4.07,3.98,0.0900000000000003,0.35353765524056824,0.05013107295760885,0.2104416738645252
1854,diprotic,2,4,True,3.89,3.98,0.08999999999999986,0.8115336803599464,0.20680601185268155,0.25530597233316726
1855,triprotic,3,7,True,6.52,6.6,0.08000000000000007,1.2488312254596865,0.21116749881297922,0.0
1850,triprotic,3,13,True,10.25,10.22,0.02999999999999936,1.4070752785148979,0.23503808101674184,0.0
1858,diprotic,2,7,True,5.53,5.61,0.08000000000000007,0.48865006900446484,0.21405061073129295,0.3839406345445491
1856,monoprotic,1,19,True,8.38,8.48,0.09999999999999964,0.7484295612717045,0.10277520042344372,0.8971685484053259
1859,diprotic,2,5,True,4.7,4.73,0.03000000000000025,0.24382784694889614,0.1590981941091541,0.3595755003834911
1860,diprotic,2,4,True,2.87,2.8,0.07000000000000028,0.4231881749740427,0.21324226374410257,0.08869608384431488
1857,monoprotic,1,24,True,8.11,8.08,0.02999999999999936,0.08719595923477819,0.2127429097901504,0.8957843472875329
1863,diprotic,2,3,True,5.54,5.53,0.009999999999999787,1.3272231692436456,0.20271431478761248,0.31964920218098203
1861,triprotic,3,7,True,8.43,8.47,0.040000000000000924,1.0744554690594874,0.21168004190224152,0.0
1864,triprotic,3,7,True,6.52,6.57,0.05000000000000071,1.5702681656974828,0.20928807816433745,0.0
1862,triprotic,3,8,True,7.54,7.47,0.07000000000000028,1.931042932436809,0.1925764862724697,0.0
1866,diprotic,2,7,True,11.03,10.99,0.03999999999999915,1.062544349217548,0.261919539618499,0.043414325854367275
1865,monoprotic,1,5,True,3.65,3.68,0.03000000000000025,1.667571902177988,0.19422342356755862,0.47357044865886483
1867,diprotic,2,12,True,9.42,9.44,0.019999999999999574,0.3669200573788267,0.21452813975275423,0.283992639823671
1868,monoprotic,1,13,True,5.36,5.37,0.009999999999999787,0.3004690097764091,0.21384447928933858,0.6069659669219462
1869,monoprotic,1,8,True,1.99,2.06,0.07000000000000006,0.4802547275295712,0.22564983492413568,0.8549727168475347
1872,monoprotic,1,5,True,4.34,4.38,0.040000000000000036,0.8172278240731048,0.2010731980333351,0.42433094025779905
1870,triprotic,3,7,True,8.81,8.8,0.009999999999999787,1.245911278556456,0.00707196502181957,0.0
1871,diprotic,2,8,True,6.72,6.81,0.08999999999999986,0.5243655851713065,0.2068355746284438,0.4014580677703329
1875,monoprotic,1,4,True,6.31,6.21,0.09999999999999964,0.3320521304037296,0.20276828180022463,0.9198599492110887
1874,triprotic,3,5,True,7.24,7.25,0.009999999999999787,1.6022461831544756,0.20446316653985983,0.0
1873,diprotic,2,10,True,9.03,9.08,0.05000000000000071,0.6715172680123105,0.2109927955272168,0.5929834453999988
1876,diprotic,2,7,True,5.46,5.56,0.09999999999999964,0.20496422475212772,0.17756457423330166,0.4190832395816363
1877,triprotic,3,5,True,5.19,5.15,0.040000000000000036,0.327917052008129,0.20200170543649287,0.0
1878,monoprotic,1,9,True,7.48,7.55,0.0699999999999994,1.2120033873254776,0.17762948634022988,0.6338726052464009
1879,diprotic,2,5,True,3.98,4.06,0.07999999999999963,0.6275875870517633,0.19611859541392662,0.20064612066432067
1881,triprotic,3,6,True,6.28,6.36,0.08000000000000007,1.6590942123158812,0.20104681962655482,0.0
1883,diprotic,2,2,True,6.33,6.3,0.03000000000000025,0.9363341370194145,0.19591873077480548,0.5884650147702684
1884,monoprotic,1,3,True,5.22,5.16,0.05999999999999961,0.2000777569319503,0.20374603758100304,0.6673327135412843
1880,monoprotic,1,17,True,4.76,4.73,0.02999999999999936,0.35980093323351703,0.15490548183977612,0.6336582504418552
1885,diprotic,2,1,True,2.73,2.81,0.08000000000000007,0.6370022556113484,0.20393850166245642,0.29870077957989605
1887,diprotic,2,4,True,5.2,5.23,0.03000000000000025,1.2774270033542094,0.2059008658301372,0.19175228861488128
1882,monoprotic,1,21,True,9.01,9.05,0.040000000000000924,0.06610644632536289,0.05390238406197843,0.8168537492679127
1840,triprotic,3,50,False,1.84,3.08,1.24,1.8950941203157559,0.22157011624444597,0.0
1886,triprotic,3,15,True,3.33,3.41,0.08000000000000007,1.9882241181889369,0.16838656395027177,0.0
1889,diprotic,2,16,True,6.07,6.11,0.040000000000000036,0.3274247670015906,0.18211990584692006,0.1308017620085924
1888,monoprotic,1,24,True,7.02,6.93,0.08999999999999986,0.19836366943815298,0.22663487823322892,0.7219879314467881
1891,triprotic,3,7,True,8.68,8.59,0.08999999999999986,0.9625326618203919,0.2034964881411243,0.0
1893,monoprotic,1,1,True,3.47,3.45,0.020000000000000018,0.6716348538502888,0.19685710509177845,0.8007412858585021
1892,monoprotic,1,13,True,9.69,9.75,0.0600000000000005,0.6157984657854136,0.2095048980238811,0.6656503407960513
1896,diprotic,2,3,True,2.9,2.98,0.08000000000000007,0.586273773883681,0.19981177210028875,0.12432642722518983
1890,diprotic,2,25,True,7.75,7.77,0.019999999999999574,0.7317970177601427,0.22556688906202058,0.3583094845197839
1897,monoprotic,1,3,True,4.88,4.82,0.05999999999999961,0.4843429359929079,0.2111750753201167,0.48060391637943123
1894,triprotic,3,8,True,8.24,8.22,0.019999999999999574,0.7003294562146146,0.20231321723538534,0.0
1899,triprotic,3,4,True,3.38,3.47,0.0900000000000003,2.2505572293193756,0.21258934823621,0.0
1895,triprotic,3,9,True,8.67,8.66,0.009999999999999787,2.0385215239285324,0.19840128594971804,0.0
1900,diprotic,2,3,True,2.66,2.66,0.0,0.16925323133292625,0.1911747008784368,0.7135202772728617
1901,diprotic,2,4,True,2.24,2.2,0.040000000000000036,1.4008972848737642,0.1278609751336456,0.12017198678662222
1902,diprotic,2,14,True,9.98,10.01,0.02999999999999936,1.5660042620106622,0.21111632899692065,0.16486523911521359
1898,diprotic,2,24,True,7.38,7.37,0.009999999999999787,0.8591463339370211,0.20059856579572097,0.015391254495533357
1903,monoprotic,1,13,True,8.93,8.83,0.09999999999999964,0.5158195564361439,0.20914080743780272,0.4424620004435768
1906,monoprotic,1,4,True,4.22,4.16,0.05999999999999961,0.8191327131272321,0.2022219576395697,0.6505886897580083
1907,diprotic,2,6,True,7.52,7.56,0.040000000000000036,1.4913690981906822,0.2112556532476281,0.017434287908036545
1905,triprotic,3,8,True,9.83,9.91,0.08000000000000007,1.3120962020518443,0.1857708498889186,0.0
1908,monoprotic,1,5,True,2.5,2.41,0.08999999999999986,0.44284927322481327,0.2145085195519338,0.7930280506141664
1911,monoprotic,1,1,True,2.03,2.07,0.040000000000000036,0.10461234222277405,0.19866142604461554,0.5942702273434901
1904,triprotic,3,17,True,8.31,8.31,0.0,1.4309292574049792,0.24419693622701433,0.0
1910,diprotic,2,4,True,2.31,2.25,0.06000000000000005,0.20768224107211752,0.20231535416947502,0.41385965354062776
1913,monoprotic,1,10,True,9.69,9.73,0.040000000000000924,0.17873730801396626,0.09161194460426174,0.5288162669047426
1914,triprotic,3,6,True,5.48,5.45,0.03000000000000025,1.0901277301741912,0.1633718924984826,0.0
1916,diprotic,2,5,True,7.48,7.46,0.020000000000000462,0.42000319971215183,0.2016211563854,0.8186173704984628
1915,triprotic,3,8,True,6.25,6.34,0.08999999999999986,1.68324334807063,0.21531632756803454,0.0
1912,triprotic,3,9,True,9.25,9.3,0.05000000000000071,0.7804302951387188,0.21178894824783434,0.0
1918,monoprotic,1,5,True,4.91,4.84,0.07000000000000028,2.21586233214048,0.1983875192259511,0.5467541059288095
1917,monoprotic,1,10,True,10.81,10.8,0.009999999999999787,0.7102990218941283,0.18546371562358197,0.5097740559206284
1920,diprotic,2,5,True,5.43,5.48,0.05000000000000071,0.174396751406924,0.1732209098729233,0.3245102699314907
1922,monoprotic,1,4,True,4.07,4.02,0.05000000000000071,0.41560273589221364,0.15443656535062142,0.3507697039866746
1909,monoprotic,1,50,False,7.85,7.54,0.3099999999999996,0.5970583993093186,0.2358432982341007,0.7115813195319584
1923,triprotic,3,5,True,5.24,5.32,0.08000000000000007,1.2731907969345049,0.16689266941202552,0.0
1921,triprotic,3,8,True,10.87,10.81,0.05999999999999872,1.7168385587532544,0.018732337202034228,0.0
1924,diprotic,2,13,True,8.51,8.61,0.09999999999999964,1.135572403858586,0.20928162382505677,0.46405060062474474
1919,monoprotic,1,33,True,2.12,2.21,0.08999999999999986,1.5317800472092111,0.22348367009513384,0.4372814208796579
1925,triprotic,3,4,True,4.78,4.84,0.05999999999999961,0.30495921816043275,0.19233225489371955,0.0
1928,diprotic,2,4,True,4.76,4.68,0.08000000000000007,1.2649738718434687,0.19883584316135597,0.1001326059692929
1927,diprotic,2,8,True,9.94,10.02,0.08000000000000007,0.43728294567930126,0.22172549768698244,0.2150303936978105
1930,triprotic,3,4,True,2.63,2.59,0.040000000000000036,2.1831067960998216,0.21103844730160135,0.0
1929,monoprotic,1,10,True,5.78,5.76,0.020000000000000462,0.7075377652173387,0.20261509547024517,0.7365798936717597
1931,monoprotic,1,8,True,10.9,10.8,0.09999999999999964,0.20378729992270372,0.2008562389742874,0.9742178005275876
1932,triprotic,3,6,True,6.89,6.94,0.05000000000000071,1.9047500803236794,0.195487843360143,0.0
1935,diprotic,2,16,True,10.01,10.05,0.040000000000000924,0.5612718231430396,0.21728926829381723,0.3298359232131597
1933,monoprotic,1,22,True,7.65,7.64,0.010000000000000675,0.01571622843867626,0.22097385547818493,0.6942153867773254
1934,diprotic,2,20,True,9.02,9.09,0.07000000000000028,1.1421959904276675,0.1877684175492291,0.6556240876951945
1926,monoprotic,1,50,False,7.56,7.9,0.34000000000000075,1.8673788117745675,0.20907630131731145,0.9839159119431155
